;;;;;;;;;;;
Proposal number;Erasmus Code;Pic;OID;Legal Name;Street;Post Cd;City;Country Cd;Website Url;Erasmus Eche Start;Erasmus Eche End
101012532;PL GDANSK10;949663757;E10108680;Wyzsza Szkola Zdrowia w Gdansku;Pelpli?ska 7;80-335;Gda?sk;PL;www.wsz.pl;1/1/2021;12/31/2029
101014049;PL GDANSK11;949582568;E10102793;Akademia Ateneum w Gdansku;3 Maja 25A;80-802;Gda?sk;PL;www.ateneum.edu.pl;1/1/2021;12/31/2029
101122986;PL GDANSK12;949263147;#N/A;Pomorska Szkola Wysza;Ko?ciuszki 112/114;83-200;Starogard Gda?ski;PL;twojestudia.pl;30/06/2023;31/12/2029
101174701;PL GDANSK13;929228282;#N/A;Gdanska Szkola Wyzsza;Biskupia 24 B;80-875;Gdansk;PL;www.gsw.gda.pl;26/06/2024;31/12/2029
101014093;PL GDANSK14;999489650;E10207264;INSTYTUT MASZYN PRZEPLYWOWYCH IM ROBERTA SZEWALSKIEGO POLSKIEJ AKADEMII NAUK - IMP PAN;UL. FISZERA 14;80-231;GDANSK;PL;www.imp.gda.pl;1/1/2021;12/31/2029
101098410;PL GDANSK15;886929104;#N/A;Kaszubsko Pomorska Szkola Wyzsza w Wejherowie ;Ul. Dworcowa 7;84-200;Wejherowo ;PL;www.kpsw.pl;10/26/2022;12/31/2029
101123362;PL GDANSK16;883856726;#N/A;University of Social and Economics in Gdansk with its seat in Gdansk;Rajska 6;80-850;Gdansk;PL;https://www.wsse.edu.pl/;30/06/2023;31/12/2029
101012235;PL GDYNIA01;996239956;E10187941;UNIWERSYTET MORSKI W GDYNI;ULICA MORSKA 81-87;81-225;GDYNIA;PL;www.umg.edu.pl;1/1/2021;12/31/2029
101015371;PL GDYNIA02;949647655;E10107372;Wyzsza Szkola Administracji i Biznesu im. E. Kwiatkowskiego w Gdyni;Kielecka 7;81-303;Gdynia;PL;www.wsaib.pl;1/1/2021;12/31/2029
101013135;PL GDYNIA03;946189605;E10090628;AKADEMIA MARYNARKI WOJENNEJ;SMIDOWICZA 69;81 103;GDYNIA;PL;www.amw.gdynia.pl;1/1/2021;12/31/2029
101013769;PL GLIWICE01;999899087;E10209126;POLITECHNIKA SLASKA;AKADEMICKA STREET 2A;44-100;GLIWICE;PL;www.polsl.pl;1/1/2021;12/31/2029
101014750;PL GLOGOW02;949617294;E10104955;PANSTWOWA AKADEMIA NAUK STOSOWANYCH W GLOGOWIE;Piotra Skargi 5;67-200;Glogow;PL;www.pans.glogow.pl;1/1/2021;12/31/2029
101009380;PL GNIEZNO01;949436389;E10092744;AKADEMIA NAUK STOSOWANYCH IM HIPOLITA CEGIELSKIEGO W GNIEZNIE UCZELNIAPANSTWOWA;UL KARD ST WYSZYNSKIEGO 38;62-200;GNIEZNO;PL;www.ans-gniezno.edu.pl;1/1/2021;12/31/2029
101012413;PL GORZOW01;911904858;E10032861;AKADEMIA IM. JAKUBA Z PARADYZA;UL. TEATRALNA 25;66 400;GORZOW WIELKOPOLSKI;PL;www.ajp.edu.pl;1/1/2021;12/31/2029
101011982;PL JAROSLA02;949209312;E10078526;Panstwowa Akademia Nauk Stosowanych im. ks. Bronislawa Markiewicza w Jaroslawiu;Czarnieckiego 16;37-500;Jaros?aw;PL;www.pansjar.edu.pl;1/1/2021;12/31/2029
101012055;PL JELENIA01;946414839;E10105486;The Karkonosze University of Applied Sciences in Jelenia Gora;Lwówecka 18;58-506;Jelenia Góra;PL;http://www.kans.pl;1/1/2021;12/31/2029
101011857;PL JOZEFOW01;949670838;E10109219;Akademia Nauk Stosowanych WSGE im. A. De Gasperi w Józefowie;Sienkiewicza 4;05-410;Józefów;PL;www.wsge.edu.pl;1/1/2021;12/31/2029
101013836;PL KALISZ01;948215256;E10014100;UNIWERSYTET KALISKI IM. PREZYDENTA STANISLAWA WOJCIECHOWSKIEGO;NOWY ?WIAT 4;62-800;KALISZ;PL;https://uniwersytetkaliski.edu.pl/;1/1/2021;12/31/2029
101013166;PL KATOWIC01;999917614;E10209231;UNIWERSYTET SLASKI W KATOWICACH;UL. BANKOWA 12;40-007;KATOWICE;PL;www.us.edu.pl;1/1/2021;12/31/2029
101012125;PL KATOWIC02;998521008;E10204175;UNIWERSYTET EKONOMICZNY W KATOWICACH;ULICA 1 MAJA 50;40 287;KATOWICE;PL;www.ue.katowice.pl;1/1/2021;12/31/2029
101014573;PL KATOWIC03;998399952;E10202918;SLASKI UNIWERSYTET MEDYCZNY W KATOWICACH;UL. PONIATOWSKIEGO 15;40 055;KATOWICE;PL;www.sum.edu.pl  ;1/1/2021;12/31/2029
101012407;PL KATOWIC04;946957651;E10142100;Akademia Muzyczna im. Karola Szymanowskiego;Zacisze 3;40-025;Katowice;PL;www.am.katowice.pl;1/1/2021;12/31/2029
101014995;PL KATOWIC05;998568053;E10204565;AKADEMIA WYCHOWANIA FIZYCZNEGO IM.JERZEGO KUKUCZKI W KATOWICACH;MIKOLOWSKA STREET  72A;40-065;KATOWICE;PL;www.awf.katowice.pl;1/1/2021;12/31/2029
101015028;PL KATOWIC07;949614675;E10104769;Akademia Gornoslaska im. Wojciecha Korfantego;Harcerzy Wrze?nia 1939r. 3;40-659;Katowice;PL;www.gwsh.pl;1/1/2021;12/31/2029
101012969;PL KATOWIC08;949303596;E10084811;AKADEMIA SZTUK PIEKNYCH W KATOWICACH;RACIBORSKA 37;40-074;KATOWICE;PL;www.asp.katowice.pl;1/1/2021;12/31/2029
101014880;PL KATOWIC12;948560576;E10037086;Wyzsza Szkola Technologii Informatycznych w Katowicach;Mickiewicza 29;40-085;Katowice;PL;www.wsti.pl;1/1/2021;12/31/2029
101015304;PL KATOWIC13;944728009;E10200960;Slaska Wyzsza Szkola Medyczna w Katowicach;Mickiewicza 29;40-085;Katowice;PL;www.swsm.pl;1/1/2021;12/31/2029
101012783;PL KATOWIC14;949490030;E10096390;Wyzsza Szkola Zarzadzania Ochrona Pracy w Katowicach;Bankowa 8;40-007;Katowice;PL;www.wszop.edu.pl;1/1/2021;12/31/2029
101013030;PL KATOWIC15;949434643;E10092626;Akademia Slaska;43 Rolna Street;40-555;Katowice;PL;wst.com.pl;1/1/2021;12/31/2029
101014834;PL KIELCE01;952135317;E10134039;POLITECHNIKA SWIETOKRZYSKA;AL TYSIACLECIA PANSTWA POLSKIE 7;25 314;KIELCE;PL;www.tu.kielce.pl ;1/1/2021;12/31/2029
101009481;PL KIELCE02;998781162;E10205698;UNIWERSYTET JANA KOCHANOWSKIEGO W KIELCACH;ULICA ZEROMSKIEGO 5;25-369;KIELCE;PL;http://www.ujk.edu.pl;1/1/2021;12/31/2029
101013950;PL KIELCE05;950700784;E10123469;Wyzsza Szkola Ekonomii, Prawa i Nauk Medycznych im. prof. Edwarda Lipinskiego w Kielcach;Jagiellonska 109a;25-734;Kielce;PL;www.wseip.edu.pl;1/1/2021;12/31/2029
101012667;PL KIELCE08;949406125;E10090890;STAROPOLSKA AKADEMIA NAUK STOSOWANYCH W KIELCACH;PONUREGO PIWNIKA 49;25-666;KIELCE;PL;www.stsw.edu.pl;1/1/2021;12/31/2029
101013334;PL KIELCE12;949462773;E10094474;Swietokrzyska Szkola Wyzsza im. sw. Jana Pawla II;Du?a 21;25-304;Kielce;PL;ssw.edu.pl;1/1/2021;12/31/2029
101015325;PL KIELCE13;921190474;E10275907;Wyzsza Szkola Umiejetnosci Zawodowych z siedziba w Pinczowie;3 Maja 17;28-400;Pi?czów;PL;www.wsuz.pl;1/1/2021;12/31/2029
101011324;PL KONIN02;949204074;E10078133;Panstwowa Wyzsza Szkola Zawodowa w Koninie;Przyjazni 1;62-510;Konin;PL;www.pwsz.konin.edu.pl;1/1/2021;12/31/2029
101098557;PL KONIN03;890563112;#N/A;Wyzsza Szkola Kadr Menedzerskich ;ul. Zagórowska 3A;62-500;Konin;PL;https://www.wskm.edu.pl/;10/26/2022;12/31/2029
101012541;PL KOSZALI01;998348542;E10202437;POLITECHNIKA KOSZALINSKA;SNIADECKICH 2;75 453;KOSZALIN;PL;www.tu.koszalin.pl;1/1/2021;12/31/2029
101014471;PL KOSZALI03;949640574;E10106728;Panstwowa Wyzsza Szkola Zawodowa w Koszalinie;Lesna 1;75-582;Koszalin;PL;www.pwsz-koszalin.pl;1/1/2021;12/31/2029
101013151;PL KRAKOW01;999642716;E10208245;UNIWERSYTET JAGIELLONSKI;UL GOLEBIA 24;31-007;KRAKOW;PL;www.uj.edu.pl;1/1/2021;12/31/2029
101013969;PL KRAKOW02;999844573;E10208660;AKADEMIA GORNICZO-HUTNICZA IM. STANISLAWA STASZICA W KRAKOWIE;AL ADAMA MICKIEWICZA 30;30-059;KRAKOW;PL;http://www.agh.edu.pl/en;1/1/2021;12/31/2029
101012044;PL KRAKOW03;999516519;E10207496;POLITECHNIKA KRAKOWSKA;WARSZAWSKA 24;31 155;KRAKOW;PL;www.pk.edu.pl;1/1/2021;12/31/2029
101010310;PL KRAKOW04;999881433;E10208983;UNIWERSYTET EKONOMICZNY W KRAKOWIE;ULICA RAKOWICKA 27;31 510;KRAKOW;PL;www.uek.krakow.pl;1/1/2021;12/31/2029
101012441;PL KRAKOW05;968438495;E10160065;UNIWERSYTET KOMISJI EDUKACJI NARODOWEJ W KRAKOWIE;ULICA PODCHORAZYCH 2;30-084;KRAKOW;PL;www.up.krakow.pl ;1/1/2021;12/31/2029
101008120;PL KRAKOW06;994193935;E10184943;UNIWERSYTET ROLNICZY IM. HUGONA KOLLATAJA W KRAKOWIE;AL MICKIEWICZA 21;31 120;KRAKOW;PL;www.ur.krakow.pl  ;1/1/2021;12/31/2029
101013764;PL KRAKOW08;949462579;E10094459;UNIWERSYTET PAPIESKI JANA PAWLA II W KRAKOWIE;UL. KANONICZA 25;31-002;KRAKOW;PL;www.upjp2.edu.pl;1/1/2021;12/31/2029
101010475;PL KRAKOW09;949486441;E10096090;AKADEMIA MUZYCZNA IM. KRZYSZTOFA PENDERECKIEGO W KRAKOWIE;ULICA SW TOMASZA 43;31 027;KRAKOW;PL;www.amuz.krakow.pl;1/1/2021;12/31/2029
101013283;PL KRAKOW10;984228446;E10170988;AKADEMIA SZTUK PIEKNYCH IM JANA MATEJKI W KRAKOWIE;PLAC MATEJKI 13;31 157;KRAKOW;PL;www.asp.krakow.pl;1/1/2021;12/31/2029
101014887;PL KRAKOW11;949344433;E10087147;Akademia Sztuk Teatralnych im. Stanislawa Wyspianskiego w Krakowie;Straszewskiego 21-22;31-109;Krakow;PL;www.ast.krakow.pl;1/1/2021;12/31/2029
101011632;PL KRAKOW12;949491776;E10096533;AKADEMIA WYCHOWANIA FIZYCZNEGO IM BRONISLAWA CZECHA W KRAKOWIE;ALEJA JANA PAWLA II 78;31 571;KRAKOW;PL;www.awf.krakow.pl;1/1/2021;12/31/2029
101012137;PL KRAKOW15;949127250;E10073338;Wyzsza Szkola Zarzadzania i Bankowosci w Krakowie;Aleja Kijowska 14;30-079;Kraków;PL;www.wszib.edu.pl;1/1/2021;12/31/2029
101010110;PL KRAKOW17;949636403;E10106362;KRAKOWSKA AKADEMIA IM. ANDRZEJA FRYCZA MODRZEWSKIEGO;GUSTAWA HERLINGA GRUDZINSKIEGO 1;30 705;KRAKOW;PL;www.ka.edu.pl;1/1/2021;12/31/2029
101013121;PL KRAKOW18;944057448;E10156150;Wyzsza Szkola Ekonomii i Informatyki w Krakowie;?w. Filipa 17;31-150;Kraków;PL;www.wsei.edu.pl;1/1/2021;12/31/2029
101012610;PL KRAKOW19;949545223;E10100244;UNIWERSYTET IGNATIANUM W KRAKOWIE;ULICA KOPERNIKA 26;31-501;KRAKOW;PL;www.ignatianum.edu.pl;1/1/2021;12/31/2029
101013078;PL KRAKOW20;939783919;E10111745;Wyzsza Szkola Europejska im. ks. Jozefa Tischnera;Aleja Jana Pawla II 39A;31-864;Krakow;PL;wse.krakow.pl;1/1/2021;12/31/2029
101015074;PL KRAKOW23;998329045;E10212466;INSTYTUT METALURGII I INZYNIERII MATERIALOWEJ IM. ALEKSANDRA KRUPKOWSKIEGO POLSKIEJ AKADEMII NAUK;UL. REYMONTA 25;30-059;KRAKOW;PL;www.imim.pl;1/1/2021;12/31/2029
101012300;PL KRAKOW25;943638505;E10125749;"Wyzsza Szkola Bezpieczenstwa Publicznego i Indywidualnego ""Apeiron"" w Krakowie";Krupnicza 3;31-123;Kraków;PL;www.apeiron.edu.pl;1/1/2021;12/31/2029
101014770;PL KRAKOW26;999847095;E10208683;INSTYTUT KATALIZY I FIZYKOCHEMII POWIERZCHNI IM. JERZEGO HABERA POLSKA AKADEMIA NAUK;UL. NIEZAPOMINAJEK  8;30239;KRAKOW;PL;https://ikifp.edu.pl/;1/1/2021;12/31/2029
101175104;PL KRAKOW27;999611579;#N/A;THE HENRYK NIEWODNICZANSKI INSTITUTE OF NUCLEAR PHYSICS, POLISH ACADEMY OF SCIENCES;RADZIKOWSKIEGO 152;31 342;KRAKOW;PL;www.ifj.edu.pl;26/06/2024;31/12/2029
101013430;PL KRAKOW28;913137049;E10071239;INSTYTUT SYSTEMATYKI I EWOLUCJI ZWIERZAT POLSKIEJ AKADEMII NAUK;UL. SLAWKOWSKA 17;31016;CRACOW;PL;www.isez.pan.krakow.pl/;1/1/2021;12/31/2029
101013847;PL KRAKOW29;998322352;E10202158;INSTYTUT FARMAKOLOGII IM. JERZEGO MAJA POLSKIEJ AKADEMII NAUK;UL. SMETNA 12;31 343;KRAKOW;PL;www.if-pan.krakow.pl;1/1/2021;12/31/2029
101013125;PL KRAKOW30;912176458;E10039148;INSTYTUT JEZYKA POLSKIEGO POLSKIEJ AKADEMII NAUK;ALEJA ADAMA MICKIEWICZA 31;31 120;KRAKOW;PL;www.ijp.pan.pl;1/1/2021;12/31/2029
101098660;PL KRAKOW31;886286188;#N/A;Krakowska Wyzsza Szkola Promocji Zdrowia z siedziba w Krakowie;Krowoderska 73;31-158;Kraków;PL;https://www.kwspz.pl;10/26/2022;12/31/2029
101012202;PL KROSNO01;948391117;E10026058;Panstwowa Akademia Nauk Stosowanych w Krosnie;Rynek 1;38-400;Krosno;PL;www.kpu.krosno.pl;1/1/2021;12/31/2029
101008852;PL KWIDZYN01;948545056;E10036128;Powislanska Szkola Wyzsza;11 Listopada 29;82-500;Kwidzyn;PL;www.powislanska.edu.pl;1/1/2021;12/31/2029
101009366;PL LEGNICA01;946979573;E10143697;COLLEGIUM WITELONA UCZELNIA PANSTWOWA;SEJMOWA 5A;59-220;LEGNICA;PL;http://www.collegiumwitelona.pl;1/1/2021;12/31/2029
101014610;PL LESZNO01;945042968;E10013974;Akademia Nauk Stosowanych im. Jana Amosa Komenskiego w Lesznie;5 Adam Mickiewicz Street;64-100;Leszno;PL;www.ansleszno.pl;1/1/2021;12/31/2029
101012597;PL LESZNO03;949329010;E10086323;Wyzsza Szkola Humanistyczna im. Krola Stanislawa Leszczynskiego;Krolowej Jadwigi 10;;Leszno;PL;www.wsh-leszno.pl;1/1/2021;12/31/2029
101014588;PL LODZ01;999863488;E10208823;UNIWERSYTET LODZKI;UL PREZYDENTA GABRIELA NARUTOWICZA 68;90-136;LODZ;PL;www.uni.lodz.pl;1/1/2021;12/31/2029
101013003;PL LODZ02;999886671;E10209033;POLITECHNIKA LODZKA;ULICA ZEROMSKIEGO 116;90 924;LODZ;PL;www.p.lodz.pl;1/1/2021;12/31/2029
101012947;PL LODZ03;999878717;E10208961;UNIVERSYTET MEDYCZNY W LODZI.;Al. Kosciuszki, 4;90419;LODZ;PL;www.umed.lodz.pl;1/1/2021;12/31/2029
101013531;PL LODZ04;949651632;E10107789;Akademia Muzyczna im. Grazyny i Kiejstuta Bacewiczow w Lodzi;Gdanska 32;90-716;Lodz;PL;www.amuz.lodz.pl;1/1/2021;12/31/2029
101008895;PL LODZ05;949618652;E10105043;Akademia Sztuk Pieknych im. Wladyslawa Strzeminskiego w Lodzi;UL WOJSKA POLSKIEGO 121;91 726;LODZ;PL;www.asp.lodz.pl;1/1/2021;12/31/2029
101012611;PL LODZ07;946467510;E10109049;Akademia Humanistyczno-Ekonomiczna w Lodzi;Sterlinga 26;90-212;?ód?;PL;www.ahe.lodz.pl;1/1/2021;12/31/2029
101013335;PL LODZ09;967298357;E10158855;SPOLECZNA AKADEMIA NAUK;UL. SIENKIEWICZA 9;90-113;LODZ;PL;http://www.swspiz.pl/;1/1/2021;12/31/2029
101010299;PL LODZ21;949670741;E10109207;WYZSZA SZKOLA BIZNESU I NAUK O ZDROWIU;UL PIOTRKOWSKA 278;90 361;LODZ;PL;www.medyk.edu.pl;1/1/2021;12/31/2029
101048717;PL LODZ22;946901682;#N/A;Wyzsza Szkola Kosmetyki i Nauk o Zdrowiu w Lodzi;Wilenska 53/55;94-011;Lodz;PL;www.wyzszaszkolakosmetyki.pl;11/1/2021;12/31/2029
101014174;PL LODZ23;929690875;E10153890;Panstwowa Wyzsza Szkola Filmowa, Telewizyjna i Teatralna im. Leona Schillera w Lodzi;Targowa 61/63;90-323;Lodz;PL;www.filmschool.lodz.pl;1/1/2021;12/31/2029
101048066;PL LODZ24;898115629;#N/A;Wyzsza Szkola Finansow i Informatyki im. prof. Janusza Chechlinskiego w Lodzi;Walerego Wróblewskiego 18;93-578;?ód?;PL;http://www.wsfi.edu.pl;11/1/2021;12/31/2029
101172653;PL LODZ25;884003584;#N/A;Uczelnia Nauk Spolecznych ;Kaminskiego 21;90-229;Lodz;PL;www.uns.lodz.pl;26/06/2024;31/12/2029
101012458;PL LOMZA03;949550364;E10100579;Akademia Lomzynska;ul. Akademicka 14;18 400;LOMZA;PL;www.al.edu.pl;1/1/2021;12/31/2029
101013886;PL LOMZA04;928299410;E10108404;Uczelnia Janskiego z siedziba w Lomzy;Krzywe Ko?o 9;18-400;?om?a;PL;lomza.janski.edu.pl;1/1/2021;12/31/2029
101013800;PL LOMZA05;911963446;E10033915;MIEDZYNARODOWA AKADEMIA NAUK STOSOWANYCH W LOMZY;STUDENCKA 19;18-400;LOMZA;PL;www.mans.edu.pl;1/1/2021;12/31/2029
101015014;PL LUBIN02;949550267;E10100569;Uczelnia Jana Wyzykowskiego;Skalnikow Str. 6B;59-101;Polkowice;PL;www.ujw.pl;1/1/2021;12/31/2029
101011874;PL LUBLIN01;999618272;E10208165;UNIWERSYTET MARII CURIE-SKLODOWSKIEJ;PL MARII CURIE SKLODOWSKIEJ 5;20 031;LUBLIN;PL;www.umcs.lublin.pl;1/1/2021;12/31/2029
101012017;PL LUBLIN02;997187646;E10192217;KATOLICKI UNIWERSYTET LUBELSKI JANA PAWLA II;AL RACLAWICKIE 14;20 950;LUBLIN;PL; www.kul.pl  ;1/1/2021;12/31/2029
101011610;PL LUBLIN03;998139313;E10200002;POLITECHNIKA LUBELSKA;NADBYSTRZYCKA 38D;20 618;LUBLIN;PL;www.pollub.pl;1/1/2021;12/31/2029
101010194;PL LUBLIN04;997539756;E10212178;Uniwersytet Przyrodniczy w Lublinie;Akademicka  13;20-950;Lublin  ;PL;http://www.up.lublin.pl;1/1/2021;12/31/2029
101013960;PL LUBLIN05;952657953;E10137356;UNIWERSYTET MEDYCZNY W LUBLINIE;AL RACLAWICKIE 1;20 059;LUBLIN;PL;www.umlub.pl;1/1/2021;12/31/2029
101008614;PL LUBLIN06;946256923;E10095130;WYZSZA SZKOLA PRZEDSIEBIORCZOSCII ADMINISTRACJI  W LUBLINIE;UL. BURSAKI 12;20 150;LUBLIN;PL;www.wspa.pl;1/1/2021;12/31/2029
101013682;PL LUBLIN08;949668801;E10109080;Akademia Nauk Stosowanych Wincentego Pola w Lublinie;ul. Choiny 2;20-816;Lublin;PL;https://akademia-pol.edu.pl/;1/1/2021;12/31/2029
101014280;PL LUBLIN09;953032470;E10140547;Lubelska Akademia WSEI;UL. PROJEKTOWA 4;20 209;LUBLIN;PL;www.wsei.lublin.pl;1/1/2021;12/31/2029
101013339;PL LUBLIN10;919658262;E10233657;Akademia Nauk Spolecznych i Medycznych w Lublinie Akademia Nauk Stosowanych;Zamojska 47;20-102;Lublin;PL;www.wsns.lublin.pl;1/1/2021;12/31/2029
101014276;PL NOWY-SA01;954354483;E10211908;WYZSZA SZKOLA BIZNESU - NATIONAL-LOUIS UNIVERSITY W NOWYM SACZU;UL. ZIELONA 27;33 300;NOWY SACZ;PL;www.wsb-nlu.edu.pl;1/1/2021;12/31/2029
101013740;PL NOWY-SA02;995478021;E10186742;AKADEMIA NAUK STOSOWANYCH W NOWYM SACZU;UL. STANISLAWA STASZICA 1;33-300;NOWY SACZ;PL;www.ans-ns.edu.pl;1/1/2021;12/31/2029
101013539;PL NOWY-TA01;949472279;E10095200;Akademia Nauk Stosowanych w Nowym Targu;Kokoszkow 71;34-400;Nowy Targ;PL;https://ans-nt.edu.pl/;1/1/2021;12/31/2029
101015094;PL NYSA01;949201261;E10077950;Panstwowa Akademia Nauk Stosowanych w Nysie;Armii Krajowej;48-300;Nysa;PL;www.pans.nysa.pl;1/1/2021;12/31/2029
101008859;PL OLSZTYN01;999853109;E10208733;UNIWERSYTET WARMINSKO MAZURSKI W OLSZTYNIE;UL. OCZAPOWSKIEGO 2;10-719;OLSZTYN;PL;www.uwm.edu.pl;1/1/2021;12/31/2029
101013741;PL OLSZTYN07;949152082;E10074877;OLSZTYNSKA SZKOLA WYZSZA IM. JOZEFA RUSIECKIEGO;UL BYDGOSKA 33;10 243;OLSZTYN;PL;www.osw.olsztyn.pl;1/1/2021;12/31/2029
101098468;PL OLSZTYN08;997430631;#N/A;Instytut Rozrodu Zwierzat i Badan Zywnosci Polskiej Akademii Nauk;TUWIMA 10;10748;OLSZTYN;PL;www.pan.olsztyn.pl ;10/26/2022;12/31/2029
101013409;PL OPOLE01;996872396;E10191448;UNIWERSYTET OPOLSKI;PL MIKOLAJA KOPERNIKA 11A;45 040;OPOLE;PL;www.uni.opole.pl;1/1/2021;12/31/2029
101014762;PL OPOLE02;999879202;E10208965;POLITECHNIKA OPOLSKA;PROSZKOWSKA 76;45 758;OPOLE;PL;www.po.opole.pl;1/1/2021;12/31/2029
101013589;PL OPOLE04;929327707;E10137587;Panstwowa Medyczna Wyzsza Szkola Zawodowa w Opolu;Katowicka 68;45-060;Opole;PL;http://www.wsm.opole.pl;1/1/2021;12/31/2029
101014927;PL OPOLE05;903808268;E10255866;Wyzsza Szkola Zarzadzania i Administracji w Opolu;Niedzialkowskiego 18;45-085;Opole;PL;www.wszia.opole.pl;1/1/2021;12/31/2029
101014290;PL OSTROWI01;948827617;E10054405;Wyzsza Szkola Biznesu i Przedsiebiorczosci;Akademicka 12;27-400;Ostrowiec ?wi?tokrzyski;PL;www.wsbip.edu.pl;1/1/2021;12/31/2029
101013786;PL OSWIECI01;944798625;E10205207;Malopolska Uczelnia Panstwowa im. rotmistrza Witolda Pileckiego w Oswiecimiu;Kolbego 8;32-600;Oswiecim;PL;www.uczelniaoswiecim.edu.pl;1/1/2021;12/31/2029
101013341;PL PILA02;947656924;E10188372;Akademia Nauk Stosowanych im. Stanislawa Staszica w Pile;Podchor??ych 10;64-920;Pi?a;PL;www.ans.pila.pl;1/1/2021;12/31/2029
101012178;PL PLOCK01;918478160;E10039260;Szkola Wyzsza im. Pawla Wlodkowica;al. J. Kili?skiego 12;09-402;P?ock;PL;www.wlodkowic.pl/english.html;1/1/2021;12/31/2029
101013867;PL PLOCK02;949295448;E10084210;Mazowiecka Uczelnia Publiczna w Plocku;Plac D?browskiego 2;09-402;P?ock;PL;www.mazowiecka.edu.pl;1/1/2021;12/31/2029
101014524;PL POZNAN01;999886865;E10209035;UNIWERSYTET IM. ADAMA MICKIEWICZA W POZNANIU;ULICA HENRYKA WIENIAWSKIEGO 1;61 712;POZNAN;PL;www.amu.edu.pl;1/1/2021;12/31/2029
101014581;PL POZNAN02;999659691;E10208306;POLITECHNIKA POZNANSKA;PL MARII SKLODOWSKIEJ CURIE 5;60-965;POZNAN;PL;www.put.poznan.pl;1/1/2021;12/31/2029
101012439;PL POZNAN03;999839723;E10208616;UNIWERSYTET EKONOMICZNY W POZNANIU;AL NIEPODLEGLOSCI 10;61 875;POZNAN;PL;;1/1/2021;12/31/2029
101013643;PL POZNAN04;999880463;E10208976;UNIWERSYTET PRZYRODNICZY W POZNANIU;ULICA WOJSKA POLSKIEGO 28;60 637;POZNAN;PL;http://puls.edu.pl;1/1/2021;12/31/2029
101011843;PL POZNAN05;999455215;E10206891;UNIWERSYTET MEDYCZNY IM KAROLA MARCINKOWSKIEGO W POZNANIU;UL. FREDRY 10;61-701;POZNAN;PL;www.ump.edu.pl;1/1/2021;12/31/2029
101012660;PL POZNAN06;949612444;E10104650;Akademia Muzyczna im.I. J. Paderewskiego w Poznaniu;Swiety Marcin 87;61-808;Poznan;PL;www.amuz.edu.pl;1/1/2021;12/31/2029
101009307;PL POZNAN08;998821805;E10205996;AKADEMIA WYCHOWANIA FIZYCZNEGO IM EUGENIUSZA PIASECKIEGO;UL. KROLOWEJ JADWIGI 27-39;61-871 ;POZNAN;PL;www.awf.poznan.pl;1/1/2021;12/31/2029
101013396;PL POZNAN10;949622338;E10105368;Wyzsza Szkola Hotelarstwa i Gastronomii;Nieszawska 19;61-022;Pozna?;PL;www.wshig.poznan.pl;1/1/2021;12/31/2029
101012408;PL POZNAN12;945518268;E10047495;UNIWERSYTET ARTYSTYCZNY W POZNANIU;ALEJE MARCINKOWSKIEGO 29;60 697;POZNAN;PL;uap.edu.pl;1/1/2021;12/31/2029
101014084;PL POZNAN13;949191367;E10077249;UNIWERSYTET WSB MERITO W POZNANIU;UL. POWSTANCOW WIELKOPOLSKICH 5;61-895;POZNAN;PL;https://www.merito.pl/poznan/;1/1/2021;12/31/2029
101048897;PL POZNAN14;949620495;E10105205;Wyzsza Szkola Handlu i Uslug w Poznaniu;ul.28 Czerwca 1956r. nr 217/219;61-485;Poznan;PL;www.akademiakupiecka.pl;11/1/2021;12/31/2029
101013523;PL POZNAN16;946942810;E10141014;COLLEGIUM DA VINCI;UL GEN TADEUSZA KUTRZEBY 10;61-179;POZNAN;PL;www.cdv.pl;1/1/2021;12/31/2029
101013656;PL POZNAN17;949647170;E10107318;Wyzsza Szkola Umiejetnosci Spolecznych;Glogowska 26;60-734;Poznan;PL;www.wsus.poznan.pl;1/1/2021;12/31/2029
101013162;PL POZNAN19;948208854;E10013508;Wyzsza Szkola Jezykow Obcych im. Samuela Bogumila Lindego;ROZANA 17A;61-577;POZNAN;PL;www.wsjo.pl;1/1/2021;12/31/2029
101011361;PL POZNAN22;996433956;E10188777;WYZSZA SZKOLA LOGISTYKI Z SIEDZIBA W POZNANIU;ESTKOWSKIEGO 6;61- 755;Poznan;PL;www.wsl.com.pl;1/1/2021;12/31/2029
101009298;PL POZNAN24;949496238;E10096870;Wyzsza Szkola Edukacji i Terapii im. prof. Kazimiery Milanowskiej;Grabowa 22;61-473;Poznan;PL;www.wseit.edu.pl;1/1/2021;12/31/2029
101011492;PL POZNAN25;949342590;E10086979;Wyzsza Szkola Bezpieczenstwa z siedziba w Poznaniu;Elizy Orzeszkowej 1;60-778;Pozna?;PL;www.wsb.net.pl;1/1/2021;12/31/2029
101008983;PL POZNAN28;942899656;E10070131;Wyzsza Szkola Pedagogiki i Administracji im. Mieszka I w Poznaniu;ul. Bulgarska 55;60-320;Poznan;PL;http://wspia.pl/;1/1/2021;12/31/2029
101014042;PL POZNAN29;982958425;E10225404;INSTYTUT GENETYKI CZLOWIEKA POLSKIEJ AKADEMII NAUK;STRZESZYNSKA 32;60-479;POZNAN;PL;igcz.poznan.pl;1/1/2021;12/31/2029
